num.nmd	num.transcripts	nmd.ids
1801	0	0	
1802	0	4	
1803	0	3	
1804	0	3	
1805	0	8	
1806	0	10	
1807	0	1	
1808	0	21	
1809	1	1	***
1810	0	4	
1811	0	1	
1812	1	1	***
1813	1	1	***
1814	1	1	***
1815	0	0	
1816	1	1	***
1817	0	0	
1818	0	1	
1819	0	0	
1820	0	0	
1821	0	0	
1822	0	3	
1823	0	0	
1824	2	4	******
1825	1	1	***
1826	0	0	
1827	0	1	
1828	0	0	
1829	0	1	
1830	0	4	
1831	0	1	
1832	0	1	
1833	3	5	*********
1834	0	0	
1835	0	1	
1836	0	0	
1837	0	0	
1838	1	1	***
1839	0	0	
1840	0	5	
1841	0	0	
1842	0	6	
1843	1	1	***
1844	0	2	
1845	1	1	***
1846	0	0	
1847	0	1	
1848	0	0	
1849	0	0	
1850	1	1	***
1851	7	7	*********************
1852	0	0	
1853	0	2	
1854	1	1	***
1855	1	1	***
1856	0	3	
1857	0	1	
1858	0	0	
1859	0	0	
1860	1	1	***
1861	1	1	***
1862	0	1	
1863	1	1	***
1864	0	1	
1865	0	0	
1866	1	1	***
1867	0	7	
1868	0	0	
1869	0	2	
1870	1	1	***
1871	0	6	
1872	1	1	***
1873	0	0	
1874	0	0	
1875	0	0	
1876	0	0	
1877	1	1	***
1878	0	0	
1879	0	0	
1880	0	0	
1881	0	5	
1882	0	0	
1883	0	0	
1884	0	0	
1885	0	0	
1886	0	1	
1887	0	0	
1888	0	0	
1889	0	1	
1890	0	0	
1891	0	0	
1892	0	0	
1893	0	0	
1894	0	0	
1895	0	0	
1896	0	0	
1897	1	1	***
1898	0	0	
1899	0	0	
1900	0	0	
1901	0	0	
1902	1	2	***
1903	0	0	
1904	0	1	
1905	1	1	***
1906	0	0	
1907	3	5	*********
1908	0	0	
1909	1	1	***
1910	1	1	***
1911	0	0	
1912	0	3	
1913	0	2	
1914	1	1	***
1915	0	1	
1916	0	0	
1917	0	0	
1918	0	0	
1919	1	1	***
1920	0	1	
1921	1	1	***
1922	0	2	
1923	0	0	
1924	1	1	***
1925	0	0	
1926	1	1	***
1927	0	1	
1928	0	2	
1929	0	0	
1930	0	2	
1931	0	1	
1932	0	1	
1933	0	1	
1934	0	2	
1935	0	1	
1936	0	1	
1937	0	0	
1938	0	3	
1939	0	1	
1940	0	0	
1941	0	0	
1942	1	1	***
1943	1	1	***
1944	0	5	
1945	1	1	***
1946	1	1	***
1947	1	1	***
1948	0	1	
1949	1	1	***
1950	0	0	
1951	0	0	
1952	0	0	
1953	1	1	***
1954	1	1	***
1955	1	1	***
1956	1	1	***
1957	1	1	***
1958	0	1	
1959	0	0	
1960	1	1	***
1961	0	2	
1962	1	1	***
1963	0	1	
1964	0	4	
1965	0	5	
1966	0	4	
1967	0	4	
1968	0	0	
1969	0	1	
1970	0	3	
1971	0	2	
1972	0	2	
1973	0	1	
1974	0	0	
1975	0	3	
1976	0	5	
1977	1	1	***
1978	0	3	
1979	0	5	
1980	0	1	
1981	0	1	
1982	1	1	***
1983	0	1	
1984	0	1	
1985	0	1	
1986	0	1	
1987	0	0	
1988	0	1	
1989	0	1	
1990	0	0	
1991	1	1	***
1992	0	1	
1993	0	1	
1994	0	1	
1995	0	0	
1996	0	0	
1997	0	1	
1998	0	4	
1999	0	2	
2000	0	1	
2001	0	3	
2002	1	1	***
2003	0	0	
2004	1	1	***
2005	0	1	
2006	0	1	
2007	0	0	
2008	0	1	
2009	1	1	***
2010	1	1	***
2011	0	0	
2012	0	1	
2013	0	1	
2014	0	5	
2015	0	3	
2016	0	4	
2017	0	3	
2018	0	1	
2019	1	5	***
2020	1	1	***
2021	1	4	***
2022	0	0	
2023	1	1	***
2024	0	0	
2025	0	1	
2026	0	2	
2027	0	2	
2028	0	2	
2029	0	1	
2030	0	0	
2031	1	1	***
2032	1	1	***
2033	1	1	***
2034	1	1	***
2035	0	0	
2036	0	0	
2037	1	4	***
2038	0	2	
2039	1	1	***
2040	0	0	
2041	0	0	
2042	0	0	
2043	0	0	
2044	0	0	
2045	0	3	
2046	0	0	
2047	0	0	
2048	0	0	
2049	0	2	
2050	0	2	
2051	0	1	
2052	0	1	
2053	1	1	***
2054	0	1	
2055	0	0	
2056	0	0	
2057	0	1	
2058	0	1	
2059	1	1	***
2060	0	0	
2061	0	1	
2062	0	1	
2063	0	0	
2064	3	3	*********
2065	2	2	******
2066	1	1	***
2067	0	4	
2068	0	3	
2069	0	7	
2070	1	1	***
2071	1	1	***
2072	0	0	
2073	0	4	
2074	1	1	***
2075	1	1	***
2076	0	0	
2077	0	0	
2078	0	0	
2079	0	1	
2080	0	0	
2081	0	0	
2082	0	1	
2083	1	1	***
2084	0	0	
2085	1	1	***
2086	1	1	***
2087	1	1	***
2088	1	4	***
2089	1	1	***
2090	0	1	
2091	0	2	
2092	1	1	***
2093	0	0	
2094	0	0	
2095	0	0	
2096	0	0	
2097	0	0	
2098	0	1	
2099	1	1	***
2100	0	1	
2101	0	1	
2102	0	0	
2103	0	0	
2104	0	0	
2105	0	0	
2106	3	3	*********
2107	0	2	
2108	0	1	
2109	0	1	
2110	0	0	
2111	0	1	
2112	0	0	
2113	0	0	
2114	0	4	
2115	0	4	
2116	0	1	
2117	0	1	
2118	0	1	
2119	0	0	
2120	0	0	
2121	0	2	
2122	0	2	
2123	0	0	
2124	0	1	
2125	0	0	
2126	0	2	
2127	0	4	
2128	1	1	***
2129	0	3	
2130	1	1	***
2131	0	1	
2132	0	0	
2133	1	1	***
2134	0	2	
2135	0	0	
2136	0	0	
2137	1	1	***
2138	1	1	***
2139	1	1	***
2140	1	1	***
2141	0	0	
2142	0	0	
2143	0	4	
2144	0	1	
2145	0	0	
2146	0	0	
2147	1	1	***
2148	2	2	******
2149	0	0	
2150	0	5	
2151	1	1	***
2152	0	1	
2153	0	0	
2154	0	0	
2155	0	0	
2156	0	0	
2157	0	0	
2158	0	4	
2159	0	0	
2160	0	0	
2161	0	0	
2162	0	0	
2163	0	0	
2164	0	0	
2165	0	0	
2166	0	0	
2167	0	1	
2168	1	1	***
2169	0	1	
2170	0	0	
2171	0	1	
2172	1	1	***
2173	1	1	***
2174	0	0	
2175	0	1	
2176	2	2	******
2177	1	1	***
2178	1	1	***
2179	1	1	***
2180	0	4	
2181	0	2	
2182	0	7	
2183	1	2	***
2184	0	3	
2185	0	2	
2186	0	0	
2187	0	0	
2188	0	0	
2189	0	0	
2190	0	0	
2191	0	2	
2192	0	1	
2193	1	1	***
2194	1	1	***
2195	1	1	***
2196	0	0	
2197	1	1	***
2198	0	6	
2199	0	5	
2200	1	1	***
2201	1	1	***
2202	1	1	***
2203	0	1	
2204	0	1	
2205	0	1	
2206	0	1	
2207	1	1	***
2208	0	0	
2209	0	0	
2210	0	0	
2211	0	1	
2212	0	1	
2213	0	0	
2214	0	1	
2215	0	0	
2216	0	0	
2217	1	1	***
2218	1	1	***
2219	2	2	******
2220	0	5	
2221	0	3	
2222	0	1	
2223	0	0	
2224	0	0	
2225	0	3	
2226	0	2	
2227	1	1	***
2228	0	0	
2229	0	0	
2230	0	0	
2231	0	0	
2232	0	0	
2233	0	0	
2234	0	2	
2235	1	1	***
2236	0	0	
2237	1	1	***
2238	0	1	
2239	0	0	
2240	0	1	
2241	0	0	
2242	0	0	
2243	0	0	
2244	0	2	
2245	0	0	
2246	0	1	
2247	0	1	
2248	0	1	
2249	0	0	
2250	0	0	
2251	0	0	
2252	0	0	
2253	0	0	
2254	0	0	
2255	0	0	
2256	0	0	
2257	0	0	
2258	0	0	
2259	0	0	
2260	0	0	
2261	0	0	
2262	0	0	
2263	0	0	
2264	0	0	
2265	0	0	
2266	0	0	
2267	0	0	
2268	0	0	
2269	0	0	
2270	1	2	***
2271	0	2	
2272	0	1	
2273	2	2	******
2274	1	4	***
2275	2	2	******
2276	2	8	******
2277	1	9	***
2278	0	3	
2279	1	5	***
2280	0	8	
2281	0	5	
2282	1	1	***
2283	0	1	
2284	0	1	
2285	0	2	
2286	1	1	***
2287	1	1	***
2288	1	1	***
2289	0	3	
2290	0	0	
2291	0	1	
2292	0	0	
2293	0	2	
2294	0	1	
2295	0	2	
2296	0	2	
2297	0	0	
2298	2	5	******
2299	0	3	
2300	0	1	
2301	0	0	
2302	0	3	
2303	0	1	
2304	0	0	
2305	0	0	
2306	0	0	
2307	1	1	***
2308	1	5	***
2309	1	1	***
2310	1	1	***
2311	0	4	
2312	0	0	
2313	1	1	***
2314	2	2	******
2315	1	1	***
2316	0	0	
2317	0	2	
2318	0	0	
2319	0	1	
2320	0	0	
2321	1	2	***
2322	0	1	
2323	0	1	
2324	0	1	
2325	0	3	
2326	1	1	***
2327	0	1	
2328	0	2	
2329	0	1	
2330	0	6	
2331	0	7	
2332	0	5	
2333	0	2	
2334	0	1	
2335	0	2	
2336	0	0	
2337	0	0	
2338	0	0	
2339	0	0	
2340	0	0	
2341	0	0	
2342	0	0	
2343	0	2	
2344	0	1	
2345	0	0	
2346	1	1	***
2347	0	0	
2348	0	1	
2349	0	2	
2350	1	1	***
2351	0	0	
2352	0	2	
2353	0	1	
2354	0	1	
2355	0	0	
2356	0	0	
2357	0	0	
2358	0	0	
2359	1	1	***
2360	0	4	
2361	0	2	
2362	0	0	
2363	0	4	
2364	0	0	
2365	0	9	
2366	0	7	
2367	0	7	
2368	0	3	
2369	0	0	
2370	1	1	***
2371	0	0	
2372	1	1	***
2373	0	3	
2374	0	2	
2375	0	1	
2376	0	6	
2377	0	1	
2378	1	1	***
2379	1	1	***
2380	0	1	
2381	0	0	
2382	0	0	
2383	1	1	***
2384	0	0	
2385	1	1	***
2386	1	1	***
2387	0	0	
2388	1	1	***
2389	0	0	
2390	0	1	
2391	0	0	
2392	0	1	
2393	0	1	
2394	0	1	
2395	1	2	***
2396	2	14	******
2397	3	6	*********
2398	0	2	
2399	0	1	
2400	2	4	******
2401	2	4	******
2402	1	1	***
2403	0	2	
2404	0	1	
2405	0	1	
2406	0	0	
2407	0	0	
2408	0	1	
2409	0	3	
2410	0	1	
2411	0	1	
2412	0	2	
2413	0	0	
2414	0	0	
2415	0	0	
2416	0	1	
2417	0	0	
2418	1	1	***
2419	1	1	***
2420	0	0	
2421	0	0	
2422	0	0	
2423	0	1	
2424	0	0	
2425	0	0	
2426	0	0	
2427	0	0	
2428	0	1	
2429	0	0	
2430	1	1	***
2431	1	1	***
2432	1	1	***
2433	0	0	
2434	0	0	
2435	0	0	
2436	0	4	
2437	0	1	
2438	0	0	
2439	0	9	
2440	0	2	
2441	0	0	
2442	0	2	
2443	5	5	***************
2444	0	10	
2445	0	4	
2446	1	1	***
2447	0	4	
2448	0	3	
2449	0	4	
2450	0	0	
2451	0	2	
2452	0	3	
2453	0	0	
2454	1	1	***
2455	0	2	
2456	1	1	***
2457	0	0	
2458	0	1	
2459	1	2	***
2460	0	2	
2461	0	0	
2462	0	1	
2463	0	0	
2464	1	1	***
2465	0	1	
2466	0	2	
2467	0	0	
2468	0	0	
2469	0	1	
2470	1	1	***
2471	0	0	
2472	0	1	
2473	0	1	
2474	0	7	
2475	1	5	***
2476	1	3	***
2477	1	1	***
2478	0	0	
2479	0	1	
2480	0	1	
2481	0	0	
2482	0	1	
2483	1	1	***
2484	0	0	
2485	0	0	
2486	0	0	
2487	0	0	
2488	0	0	
2489	0	0	
2490	0	0	
2491	0	0	
2492	0	0	
2493	0	0	
2494	0	0	
2495	0	0	
2496	0	0	
2497	0	1	
2498	0	1	
2499	0	1	
2500	0	1	
2501	0	1	
2502	0	1	
2503	1	1	***
2504	0	0	
2505	0	0	
2506	0	1	
2507	0	0	
2508	0	0	
2509	0	6	
2510	0	0	
2511	0	4	
2512	0	2	
2513	0	1	
2514	0	6	
2515	0	1	
2516	0	6	
2517	0	4	
2518	0	1	
2519	0	3	
2520	0	4	
2521	1	1	***
2522	5	9	***************
2523	0	1	
2524	1	1	***
2525	2	13	******
2526	2	2	******
2527	1	1	***
2528	0	0	
2529	0	4	
2530	2	2	******
2531	0	1	
2532	0	4	
2533	0	0	
2534	0	1	
2535	1	5	***
2536	0	1	
2537	0	0	
2538	0	1	
2539	0	1	
2540	0	0	
2541	0	4	
2542	0	0	
2543	1	1	***
2544	0	0	
2545	0	3	
2546	0	1	
2547	0	1	
2548	0	1	
2549	0	0	
2550	0	2	
2551	0	1	
2552	0	0	
2553	1	1	***
2554	1	1	***
2555	1	1	***
2556	1	1	***
2557	1	1	***
2558	0	1	
2559	0	0	
2560	0	2	
2561	0	3	
2562	0	0	
2563	0	3	
2564	0	1	
2565	0	1	
2566	0	0	
2567	0	2	
2568	0	0	
2569	0	0	
2570	0	4	
2571	0	0	
2572	0	0	
2573	0	0	
2574	0	2	
2575	0	0	
2576	0	1	
2577	1	1	***
2578	0	0	
2579	0	1	
2580	0	1	
2581	2	2	******
2582	1	5	***
2583	1	1	***
2584	0	0	
2585	0	1	
2586	0	0	
2587	3	4	*********
2588	1	1	***
2589	0	1	
2590	0	1	
2591	0	0	
2592	0	0	
2593	1	1	***
2594	0	0	
2595	1	1	***
2596	1	1	***
2597	1	1	***
2598	0	0	
2599	1	1	***
2600	0	0	
2601	1	1	***
2602	1	1	***
2603	0	0	
2604	0	0	
2605	0	6	
2606	0	1	
2607	1	1	***
2608	0	3	
2609	0	4	
2610	0	5	
2611	0	1	
2612	1	1	***
2613	0	0	
2614	0	0	
2615	0	1	
2616	0	0	
2617	0	4	
2618	0	1	
2619	0	2	
2620	0	1	
2621	0	1	
2622	0	1	
2623	0	1	
2624	0	0	
2625	0	1	
2626	0	1	
2627	0	1	
2628	0	3	
2629	0	0	
2630	1	1	***
2631	1	1	***
2632	0	1	
2633	0	1	
2634	0	0	
2635	0	2	
2636	0	2	
2637	0	2	
2638	0	0	
2639	0	2	
2640	0	0	
2641	0	0	
2642	0	4	
2643	0	0	
2644	1	1	***
2645	0	0	
2646	0	0	
2647	0	0	
2648	0	1	
2649	1	1	***
2650	0	0	
2651	0	0	
2652	1	1	***
2653	1	1	***
2654	0	0	
2655	0	0	
2656	0	0	
2657	0	0	
2658	0	0	
2659	0	0	
2660	1	1	***
2661	1	1	***
2662	1	1	***
2663	1	1	***
2664	0	0	
2665	0	1	
2666	0	0	
2667	1	1	***
2668	0	0	
2669	0	1	
2670	0	1	
2671	0	1	
2672	0	2	
2673	1	1	***
2674	0	0	
2675	1	1	***
2676	2	2	******
2677	1	1	***
2678	2	2	******
2679	1	1	***
2680	0	0	
2681	0	0	
2682	0	13	
2683	0	7	
2684	1	1	***
2685	1	1	***
2686	0	2	
2687	1	1	***
2688	1	1	***
2689	1	1	***
2690	1	1	***
2691	0	0	
2692	1	1	***
2693	0	0	
2694	1	6	***
2695	2	4	******
2696	0	3	
2697	0	1	
2698	3	29	*********
2699	4	9	************
2700	0	0	
2701	2	2	******
2702	1	1	***
2703	1	1	***
2704	0	0	
2705	1	1	***
2706	1	1	***
2707	1	1	***
2708	2	2	******
2709	0	0	
2710	3	3	*********
2711	0	1	
2712	1	1	***
2713	0	4	
2714	0	2	
2715	0	3	
2716	1	1	***
2717	4	7	************
2718	1	1	***
2719	0	1	
2720	1	4	***
2721	0	1	
2722	0	1	
2723	0	0	
2724	0	0	
2725	0	5	
2726	0	0	
2727	0	0	
2728	0	1	
2729	0	1	
2730	0	4	
2731	0	1	
2732	0	3	
2733	0	1	
2734	0	3	
2735	0	0	
2736	0	1	
2737	0	7	
2738	0	1	
2739	0	5	
2740	0	0	
2741	1	1	***
2742	0	0	
2743	0	0	
2744	0	1	
2745	0	1	
2746	0	1	
2747	0	0	
2748	0	1	
2749	0	1	
2750	0	1	
2751	1	1	***
2752	1	4	***
2753	1	5	***
2754	1	1	***
2755	1	1	***
2756	0	0	
2757	0	0	
2758	0	0	
2759	0	8	
2760	0	1	
2761	0	1	
2762	1	1	***
2763	1	1	***
2764	1	1	***
2765	0	3	
2766	0	0	
2767	0	0	
2768	1	1	***
2769	0	0	
2770	0	0	
2771	0	0	
2772	0	1	
2773	0	1	
2774	0	2	
2775	0	0	
2776	1	1	***
2777	0	3	
2778	0	0	
2779	0	2	
2780	0	1	
2781	0	0	
2782	0	1	
2783	0	1	
2784	0	1	
2785	0	0	
2786	0	1	
2787	0	0	
2788	0	2	
2789	0	0	
2790	0	0	
2791	0	0	
2792	0	3	
2793	0	6	
2794	0	4	
2795	0	1	
2796	0	1	
2797	0	1	
2798	0	1	
2799	0	0	
2800	0	0	
2801	0	0	
2802	0	0	
2803	2	2	******
2804	1	1	***
2805	1	1	***
2806	0	0	
2807	2	2	******
2808	0	0	
2809	0	1	
2810	0	0	
2811	3	6	*********
2812	1	1	***
2813	0	0	
2814	0	1	
2815	0	1	
2816	0	0	
2817	0	2	
2818	0	0	
2819	3	5	*********
2820	0	3	
2821	0	3	
2822	0	1	
2823	0	1	
2824	0	0	
2825	0	0	
2826	1	1	***
2827	1	1	***
2828	0	0	
2829	1	1	***
2830	2	2	******
2831	1	1	***
2832	1	1	***
2833	0	3	
2834	1	1	***
2835	2	6	******
2836	0	0	
2837	1	1	***
2838	0	1	
2839	0	0	
2840	1	1	***
2841	0	0	
2842	1	1	***
2843	2	2	******
2844	0	0	
2845	2	2	******
2846	0	0	
2847	0	0	
2848	1	1	***
2849	0	4	
2850	0	0	
2851	0	0	
2852	0	3	
2853	0	2	
2854	1	1	***
2855	2	2	******
2856	0	0	
2857	0	0	
2858	0	0	
2859	1	1	***
2860	0	0	
2861	0	0	
2862	0	0	
2863	0	0	
2864	0	4	
2865	0	0	
2866	1	1	***
2867	0	4	
2868	0	0	
2869	0	4	
2870	1	1	***
2871	0	1	
2872	0	1	
2873	1	1	***
2874	0	0	
2875	0	1	
2876	0	0	
2877	1	2	***
2878	0	1	
2879	1	1	***
2880	1	1	***
2881	0	5	
2882	0	0	
2883	0	1	
2884	1	1	***
2885	1	4	***
2886	1	1	***
2887	0	0	
2888	0	1	
2889	1	4	***
2890	0	0	
2891	1	1	***
2892	0	0	
2893	1	1	***
2894	0	2	
2895	1	3	***
2896	1	1	***
2897	0	0	
2898	0	0	
2899	0	0	
2900	0	0	
2901	0	0	
2902	0	0	
2903	0	0	
2904	0	0	
2905	0	0	
2906	0	0	
2907	0	0	
2908	0	0	
2909	0	0	
2910	0	0	
2911	1	1	***
2912	0	0	
2913	0	0	
2914	0	0	
2915	0	0	
2916	0	0	
2917	0	0	
2918	0	0	
2919	0	0	
2920	0	0	
2921	0	0	
2922	0	0	
2923	0	0	
2924	0	0	
2925	0	0	
2926	0	0	
2927	0	0	
2928	0	0	
2929	0	0	
2930	0	0	
2931	0	1	
2932	3	6	*********
2933	1	1	***
2934	0	1	
2935	1	1	***
2936	0	1	
2937	0	1	
2938	0	0	
2939	0	3	
2940	0	0	
2941	2	2	******
2942	0	0	
2943	0	5	
2944	1	1	***
2945	1	1	***
2946	1	1	***
2947	0	0	
2948	0	5	
2949	0	1	
2950	0	0	
2951	0	0	
2952	0	0	
2953	0	0	
2954	0	0	
2955	0	0	
2956	0	0	
2957	0	0	
2958	0	1	
2959	0	0	
2960	0	1	
2961	0	0	
2962	0	0	
2963	0	0	
2964	1	1	***
2965	0	1	
2966	0	0	
2967	0	1	
2968	0	3	
2969	0	4	
2970	0	0	
2971	0	0	
2972	0	0	
2973	0	0	
2974	1	3	***
2975	0	1	
2976	1	1	***
2977	0	0	
2978	0	0	
2979	0	0	
2980	0	0	
2981	0	0	
2982	0	0	
2983	0	0	
2984	0	0	
2985	0	0	
2986	0	0	
2987	0	0	
2988	0	0	
2989	0	4	
2990	0	0	
2991	1	1	***
2992	1	1	***
2993	0	0	
2994	0	1	
2995	0	4	
2996	0	4	
2997	0	2	
2998	0	0	
2999	0	0	
3000	0	0	
3001	0	0	
3002	0	1	
3003	1	1	***
3004	0	1	
3005	0	0	
3006	0	0	
3007	0	1	
3008	0	0	
3009	0	1	
3010	0	3	
3011	0	0	
3012	1	1	***
3013	0	1	
3014	0	0	
3015	1	1	***
3016	0	1	
3017	2	14	******
3018	1	7	***
3019	1	16	***
3020	0	3	
3021	1	1	***
3022	1	1	***
3023	0	0	
3024	0	1	
3025	0	2	
3026	0	0	
3027	0	0	
3028	0	1	
3029	0	1	
3030	1	1	***
3031	1	6	***
3032	0	1	
3033	1	3	***
3034	1	4	***
3035	0	1	
3036	0	4	
3037	0	4	
3038	1	5	***
3039	0	2	
3040	0	0	
3041	1	1	***
3042	0	0	
3043	0	3	
3044	0	5	
3045	0	2	
3046	0	0	
3047	2	2	******
3048	0	3	
3049	1	1	***
3050	1	1	***
3051	0	1	
3052	1	1	***
3053	0	0	
3054	0	0	
3055	0	0	
3056	0	1	
3057	0	1	
3058	0	2	
3059	1	1	***
3060	0	2	
3061	0	6	
3062	0	5	
3063	0	5	
3064	1	4	***
3065	1	5	***
3066	1	1	***
3067	1	1	***
3068	0	6	
3069	0	0	
3070	0	1	
3071	0	0	
3072	0	0	
3073	0	3	
3074	0	0	
3075	1	1	***
3076	0	0	
3077	1	1	***
3078	0	1	
3079	0	7	
3080	3	3	*********
3081	1	1	***
3082	1	1	***
3083	0	1	
3084	1	1	***
3085	0	6	
3086	0	7	
3087	0	1	
3088	0	4	
3089	0	2	
3090	0	0	
3091	0	1	
3092	0	1	
3093	0	0	
3094	0	1	
3095	0	1	
3096	0	0	
3097	0	2	
3098	0	3	
3099	0	0	
3100	0	6	
3101	0	0	
3102	0	1	
3103	0	0	
3104	0	1	
3105	0	0	
3106	0	0	
3107	0	0	
3108	0	0	
3109	0	0	
3110	0	0	
3111	0	1	
3112	0	1	
3113	1	6	***
3114	0	5	
3115	2	6	******
3116	0	0	
3117	0	1	
3118	0	0	
3119	0	0	
3120	1	1	***
3121	1	2	***
3122	0	1	
3123	0	0	
3124	0	0	
3125	0	1	
3126	0	3	
3127	0	1	
3128	0	0	
3129	0	0	
3130	1	1	***
3131	0	1	
3132	1	1	***
3133	0	0	
3134	1	1	***
3135	0	3	
3136	0	0	
3137	0	1	
3138	0	0	
3139	0	1	
3140	0	3	
3141	0	0	
3142	0	2	
3143	1	1	***
3144	0	0	
3145	0	0	
3146	0	1	
3147	0	3	
3148	1	1	***
3149	1	1	***
3150	1	1	***
3151	1	1	***
3152	1	1	***
3153	0	2	
3154	0	0	
3155	0	0	
3156	2	2	******
3157	0	0	
3158	0	0	
3159	1	5	***
3160	0	0	
3161	2	6	******
3162	3	3	*********
3163	0	0	
3164	0	1	
3165	0	8	
3166	2	3	******
3167	2	2	******
3168	1	1	***
3169	0	1	
3170	0	2	
3171	0	2	
3172	1	1	***
3173	0	0	
3174	1	1	***
3175	0	0	
3176	0	0	
3177	0	0	
3178	2	2	******
3179	0	0	
3180	1	2	***
3181	1	1	***
3182	0	3	
3183	1	1	***
3184	0	1	
3185	0	1	
3186	0	5	
3187	0	1	
3188	0	0	
3189	0	0	
3190	1	1	***
3191	0	0	
3192	0	1	
3193	1	1	***
3194	0	2	
3195	0	1	
3196	0	1	
3197	1	1	***
3198	0	0	
3199	0	3	
3200	0	3	
3201	0	0	
3202	0	0	
3203	0	3	
3204	0	1	
3205	0	4	
3206	0	1	
3207	0	2	
3208	0	0	
3209	1	1	***
3210	0	0	
3211	0	0	
3212	0	0	
3213	0	9	
3214	1	1	***
3215	1	1	***
3216	0	1	
3217	0	3	
3218	0	0	
3219	1	1	***
3220	0	6	
3221	0	0	
3222	0	0	
3223	0	1	
3224	0	0	
3225	0	0	
3226	1	2	***
3227	0	0	
3228	0	1	
3229	0	2	
3230	0	1	
3231	0	1	
3232	0	0	
3233	0	2	
3234	0	1	
3235	0	0	
3236	1	1	***
3237	1	1	***
3238	2	2	******
3239	1	1	***
3240	2	2	******
3241	1	1	***
3242	1	1	***
3243	0	0	
3244	1	1	***
3245	1	7	***
3246	0	8	
3247	1	1	***
3248	2	2	******
3249	0	0	
3250	0	10	
3251	0	1	
3252	0	0	
3253	0	1	
3254	0	1	
3255	0	1	
3256	0	2	
3257	0	0	
3258	0	1	
3259	0	0	
3260	0	1	
3261	0	2	
3262	0	2	
3263	0	0	
3264	0	0	
3265	0	2	
3266	0	0	
3267	0	0	
3268	0	0	
3269	1	1	***
3270	0	1	
3271	0	1	
3272	0	2	
3273	0	1	
3274	0	1	
3275	0	0	
3276	1	1	***
3277	2	2	******
3278	0	0	
3279	1	1	***
3280	0	0	
3281	0	0	
3282	0	3	
3283	0	1	
3284	2	2	******
3285	0	0	
3286	0	1	
3287	1	1	***
3288	0	0	
3289	2	2	******
3290	0	3	
3291	2	2	******
3292	0	0	
3293	0	5	
3294	0	0	
3295	0	0	
3296	0	0	
3297	0	0	
3298	0	1	
3299	0	0	
3300	0	1	
3301	1	4	***
3302	0	0	
3303	0	4	
3304	0	0	
3305	0	1	
3306	0	2	
3307	0	0	
3308	0	1	
3309	0	3	
3310	1	1	***
3311	0	0	
3312	1	4	***
3313	1	1	***
3314	3	4	*********
3315	0	2	
3316	0	2	
3317	0	7	
3318	0	14	
3319	0	2	
3320	0	4	
3321	0	4	
3322	1	1	***
3323	0	6	
3324	0	7	
3325	1	1	***
3326	0	1	
3327	0	6	
3328	0	7	
3329	0	0	
3330	0	1	
3331	0	0	
3332	0	0	
3333	0	0	
3334	0	0	
3335	0	0	
3336	0	0	
3337	0	0	
3338	0	0	
3339	0	0	
3340	0	0	
3341	0	0	
3342	0	0	
3343	0	0	
3344	0	0	
3345	0	0	
3346	0	0	
3347	0	0	
3348	0	0	
3349	0	0	
3350	0	0	
3351	0	0	
3352	0	0	
3353	0	0	
3354	0	0	
3355	0	0	
3356	0	0	
3357	0	1	
3358	1	1	***
3359	0	0	
3360	0	0	
3361	0	0	
3362	0	0	
3363	0	0	
3364	2	2	******
3365	0	0	
3366	0	0	
3367	0	1	
3368	1	1	***
3369	0	0	
3370	0	0	
3371	1	1	***
3372	1	1	***
3373	1	1	***
3374	0	1	
3375	0	2	
3376	1	1	***
3377	1	1	***
3378	0	0	
3379	1	1	***
3380	1	1	***
3381	2	2	******
3382	0	1	
3383	1	1	***
3384	1	1	***
3385	0	0	
3386	0	1	
3387	0	1	
3388	0	0	
3389	0	0	
3390	0	0	
3391	1	1	***
3392	0	0	
3393	1	1	***
3394	1	1	***
3395	0	1	
3396	1	1	***
3397	1	1	***
3398	2	2	******
3399	2	2	******
3400	4	18	************
3401	1	1	***
3402	1	1	***
3403	3	3	*********
3404	1	1	***
3405	3	3	*********
3406	0	0	
3407	2	2	******
3408	0	0	
3409	6	6	******************
3410	1	1	***
3411	0	1	
3412	1	1	***
3413	0	1	
3414	0	1	
3415	0	1	
3416	0	0	
3417	0	0	
3418	0	0	
3419	0	0	
3420	0	0	
3421	0	0	
3422	0	4	
3423	0	2	
3424	0	1	
3425	0	4	
3426	0	0	
3427	1	1	***
3428	0	0	
3429	0	3	
3430	0	1	
3431	0	1	
3432	0	0	
3433	0	1	
3434	0	2	
3435	5	13	***************
3436	1	1	***
3437	6	6	******************
3438	0	0	
3439	0	0	
3440	0	12	
3441	0	25	
3442	0	10	
3443	0	1	
3444	0	5	
3445	0	7	
3446	0	5	
3447	0	4	
3448	0	3	
3449	1	1	***
3450	0	0	
3451	0	0	
3452	0	0	
3453	0	0	
3454	0	0	
3455	0	0	
3456	0	1	
3457	0	0	
3458	0	0	
3459	0	0	
3460	0	1	
3461	0	0	
3462	0	0	
3463	0	0	
3464	1	1	***
3465	0	6	
3466	0	3	
3467	1	1	***
3468	0	0	
3469	1	6	***
3470	0	3	
3471	0	4	
3472	0	0	
3473	0	0	
3474	0	0	
3475	0	1	
3476	0	1	
3477	3	5	*********
3478	1	1	***
3479	1	1	***
3480	1	1	***
3481	1	1	***
3482	3	5	*********
3483	0	0	
3484	2	2	******
3485	1	1	***
3486	0	0	
3487	0	0	
3488	0	0	
3489	0	0	
3490	0	0	
